,Char,Team,Batting Pos.,Hits,At Bats,Singles,Doubles,Triples,Homeruns,Total Bases,RBIs,Walks Taken,Sac Flys,Plate Appearances,Steals,Runs,Big Plays,IP,Earned Runs,K's,Walks Pitched,Hits Allowed,Wins,Pitches,Star Pitches
2020,Shy Guy(B) 1,Vickless,4,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2021,Yoshi 1,Vickless,5,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2022,Mario 1,Vickless,6,1,3,0,1,0,0,2,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2023,Luigi 1,Vickless,7,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2024,Daisy 1,Vickless,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2025,Mario 1,MattGree,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2026,Bowser 1,MattGree,1,2,3,1,0,0,1,5,1,0,0,3,0,2,1,0.0,0,0,0,0,0,0,0
2027,Bowser Jr 1,MattGree,2,1,3,0,0,0,1,4,1,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
2028,Magikoopa(Y) 1,MattGree,3,2,3,1,1,0,0,3,0,0,0,3,0,2,1,0.0,0,0,0,0,0,0,0
2029,Bro(F) 1,MattGree,4,1,2,1,0,0,0,1,0,1,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2030,Waluigi 1,MattGree,5,1,3,1,0,0,0,1,1,0,0,3,0,0,0,7.0,1,3,0,8,0,60,0
2031,Noki(B) 1,MattGree,6,1,3,1,0,0,0,1,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2032,Toad(B) 1,MattGree,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2033,Toad(R) 1,MattGree,8,1,3,0,0,0,1,4,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2034,Paratroopa(G) 1,Buffcat,0,3,5,2,1,0,0,4,0,0,0,5,0,2,0,3.0,5,1,0,8,0,36,0
2035,DK 1,Buffcat,1,1,5,0,0,0,1,4,2,0,0,5,0,1,1,2.0,1,0,0,3,0,13,0
2036,Birdo 1,Buffcat,2,4,5,3,1,0,0,5,0,0,0,5,0,3,3,0.0,0,0,0,0,0,0,0
2037,Shy Guy(Y) 1,Buffcat,3,3,4,1,1,0,1,7,3,1,0,5,0,4,0,0.0,0,0,0,0,0,0,0
2038,DK 2,Buffcat,4,2,4,1,0,0,1,5,3,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2039,Luigi 1,Buffcat,5,1,4,1,0,0,0,1,1,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
2040,Diddy 1,Buffcat,6,3,4,1,2,0,0,5,0,0,0,4,0,1,0,1.0,7,2,0,9,0,28,0
2041,Paratroopa(R) 1,Buffcat,7,1,4,1,0,0,0,1,1,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2042,Shy Guy(B) 1,Buffcat,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2043,Paratroopa(G) 1,Baltor33,0,3,5,3,0,0,0,3,1,0,0,5,0,2,0,0.0,0,0,0,0,0,0,0
2044,Bowser 1,Baltor33,1,3,4,0,0,0,3,12,6,0,0,4,0,3,3,0.0,0,0,0,0,0,0,0
2045,Bro(H) 1,Baltor33,2,3,4,1,0,0,2,9,2,0,0,4,0,3,1,0.0,0,0,0,0,0,0,0
2046,Luigi 1,Baltor33,3,1,4,1,0,0,0,1,0,0,0,4,0,1,2,0.0,0,0,0,0,0,0,0
2047,Waluigi 1,Baltor33,4,2,4,2,0,0,0,2,0,0,0,4,0,1,0,3.0,9,3,1,13,0,47,0
2048,Shy Guy(R) 1,Baltor33,5,2,4,1,1,0,0,3,1,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2049,Monty 1,Baltor33,6,1,3,1,0,0,0,1,1,0,1,4,0,0,0,0.0,0,0,0,0,0,0,0
2050,Dry Bones(G) 1,Baltor33,7,4,4,4,0,0,0,4,2,0,0,4,0,1,0,4.0,1,3,0,5,0,37,0
2051,Dry Bones(R) 1,Baltor33,8,1,4,1,0,0,0,1,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2052,Paratroopa(G) 1,Buffcat,0,2,3,2,0,0,0,2,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2053,DK 1,Buffcat,1,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2054,Birdo 1,Buffcat,2,2,3,1,1,0,0,3,1,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
2055,Shy Guy(B) 1,Buffcat,3,1,2,1,0,0,0,1,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2056,DK 2,Buffcat,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2057,Shy Guy(Y) 1,Buffcat,5,2,2,0,1,0,1,6,1,0,0,2,0,1,0,3.0,5,1,0,10,1,39,0
2058,Luigi 1,Buffcat,6,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2059,Diddy 1,Buffcat,7,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1.666667,8,0,1,9,0,25,0
2060,Paratroopa(R) 1,Buffcat,8,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2061,Mario 1,Faceman,0,2,3,1,1,0,0,3,1,0,1,4,0,2,1,0.0,0,0,0,0,0,0,0
2062,Bro(F) 1,Faceman,1,3,3,1,2,0,0,5,1,1,0,4,0,4,0,0.0,0,0,0,0,0,0,0
2063,Noki(R) 1,Faceman,2,2,4,2,0,0,0,2,2,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2064,Pianta(R) 1,Faceman,3,4,4,1,2,0,1,9,6,0,0,4,0,3,0,0.0,0,0,0,0,0,0,0
2065,Toadsworth 1,Faceman,4,2,3,1,1,0,0,3,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2066,Peach 1,Faceman,5,2,3,1,1,0,0,3,0,0,0,3,0,1,0,5.0,3,3,0,9,0,45,0
2067,Toad(G) 1,Faceman,6,2,3,1,1,0,0,3,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2068,Toadette 1,Faceman,7,1,3,0,0,1,0,3,2,0,0,3,0,2,0,0.0,0,0,0,0,0,0,0
2069,Yoshi 1,Faceman,8,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2070,Mario 1,MattGree,0,2,3,1,1,0,0,3,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2071,Bowser 1,MattGree,1,1,2,0,0,0,1,4,1,1,0,3,0,1,0,6.0,3,3,0,11,0,45,0
2072,Bro(F) 1,MattGree,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2073,Magikoopa(Y) 1,MattGree,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2074,Bowser Jr 1,MattGree,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2075,Toad(R) 1,MattGree,5,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2076,Noki(B) 1,MattGree,6,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2077,Baby Mario 1,MattGree,7,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2078,Waluigi 1,MattGree,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2079,Magikoopa(B) 1,Clutch1908,0,3,3,2,1,0,0,4,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2080,Bro(B) 1,Clutch1908,1,1,3,0,0,0,1,4,2,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2081,Dry Bones(G) 1,Clutch1908,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2082,Dry Bones(R) 1,Clutch1908,3,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2083,Mario 1,Clutch1908,4,3,3,1,2,0,0,5,0,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
2084,Peach 1,Clutch1908,5,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2085,Toadette 1,Clutch1908,6,2,3,2,0,0,0,2,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2086,Toadsworth 1,Clutch1908,7,2,3,2,0,0,0,2,0,0,0,3,0,0,0,7.0,1,2,1,6,0,58,0
2087,Toad(G) 1,Clutch1908,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2088,Dry Bones(G) 1,Clutch1908,0,4,4,2,1,0,1,8,5,1,0,5,0,4,1,0.0,0,0,0,0,0,0,0
2089,Bro(B) 1,Clutch1908,1,4,5,0,2,1,1,11,3,0,0,5,0,3,0,0.0,0,0,0,0,0,0,0
2090,Luigi 1,Clutch1908,2,3,5,2,1,0,0,4,3,0,0,5,0,1,2,0.0,0,0,0,0,0,0,0
2091,Toadette 1,Clutch1908,3,2,5,2,0,0,0,2,0,0,0,5,1,1,1,0.0,0,0,0,0,0,0,0
2092,Toadsworth 1,Clutch1908,4,1,4,1,0,0,0,1,0,1,0,5,0,1,0,0.0,0,0,0,0,0,0,0
2093,Toad(Y) 1,Clutch1908,5,2,5,1,1,0,0,3,2,0,0,5,0,2,0,0.0,0,0,0,0,0,0,0
2094,Peach 1,Clutch1908,6,3,4,1,1,1,0,6,1,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2095,Wario 1,Clutch1908,7,0,3,0,0,0,0,0,1,0,1,4,0,0,1,0.0,0,0,0,0,0,0,0
2096,Waluigi 1,Clutch1908,8,3,4,0,0,3,0,9,2,0,0,4,0,3,0,7.0,6,7,1,13,1,71,0
2097,DK 1,Dr. Winkly,0,1,4,0,0,0,1,4,3,0,0,4,0,1,1,1.0,1,0,0,2,0,6,0
2098,Bro(H) 1,Dr. Winkly,1,1,4,0,0,1,0,3,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2099,Pianta(B) 1,Dr. Winkly,2,1,4,0,1,0,0,2,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2100,Yoshi 1,Dr. Winkly,3,2,3,0,1,1,0,5,1,1,0,4,0,2,1,0.0,0,0,0,0,0,0,0
2101,Yoshi 2,Dr. Winkly,4,3,4,2,1,0,0,4,2,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2102,Koopa(G) 1,Dr. Winkly,5,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2103,Diddy 1,Dr. Winkly,6,2,3,2,0,0,0,2,0,0,0,3,0,1,0,4.666667,11,4,0,15,0,59,0
2104,Diddy 2,Dr. Winkly,7,2,3,2,0,0,0,2,0,0,0,3,0,1,1,1.333333,5,2,2,5,0,36,1
2105,Dixie 1,Dr. Winkly,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2106,Wario 1,Plovely,0,0,3,0,0,0,0,0,1,0,1,4,0,0,0,0.0,0,0,0,0,0,0,0
2107,Boo 1,Plovely,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4.666667,7,3,2,10,0,56,0
2108,Pianta(B) 1,Plovely,2,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2109,Yoshi 1,Plovely,3,1,3,1,0,0,0,1,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2110,Yoshi 2,Plovely,4,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2111,Luigi 1,Plovely,5,1,2,1,0,0,0,1,0,1,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2112,Mario 1,Plovely,6,2,3,2,0,0,0,2,0,0,0,3,0,0,0,1.333333,0,1,0,2,0,12,0
2113,Toadsworth 1,Plovely,7,1,3,0,1,0,0,2,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2114,Toad(R) 1,Plovely,8,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2115,Paratroopa(G) 1,Buffcat,0,4,4,3,1,0,0,5,1,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2116,DK 1,Buffcat,1,1,4,0,0,0,1,4,2,0,0,4,0,1,1,0.0,0,0,0,0,0,0,0
2117,Birdo 1,Buffcat,2,1,4,1,0,0,0,1,0,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
2118,Shy Guy(Y) 1,Buffcat,3,0,3,0,0,0,0,0,0,1,0,4,0,1,0,7.0,1,4,1,8,0,59,0
2119,DK 2,Buffcat,4,1,3,1,0,0,0,1,0,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
2120,Luigi 1,Buffcat,5,0,2,0,0,0,0,0,0,1,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2121,Shy Guy(B) 1,Buffcat,6,2,3,1,1,0,0,3,2,0,0,3,0,1,2,0.0,0,0,0,0,0,0,0
2122,Shy Guy(G) 1,Buffcat,7,1,3,0,0,0,1,4,2,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2123,Paratroopa(R) 1,Buffcat,8,2,3,2,0,0,0,2,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2124,Mario 1,MattGree,0,1,4,0,1,0,0,2,0,0,0,4,0,1,1,0.0,0,0,0,0,0,0,0
2125,Bowser 1,MattGree,1,1,4,1,0,0,0,1,0,0,0,4,0,1,1,0.0,0,0,0,0,0,0,0
2126,Magikoopa(Y) 1,MattGree,2,2,4,2,0,0,0,2,1,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2127,Bowser Jr 1,MattGree,3,2,3,1,1,0,0,3,2,0,1,4,0,1,1,0.0,0,0,0,0,0,0,0
2128,Bro(F) 1,MattGree,4,2,2,0,0,0,2,8,3,2,0,4,0,3,0,0.0,0,0,0,0,0,0,0
2129,Baby Mario 1,MattGree,5,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2130,Noki(B) 1,MattGree,6,2,4,1,1,0,0,3,2,0,0,4,0,0,1,0.0,0,0,0,0,0,0,0
2131,Toad(R) 1,MattGree,7,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2132,Waluigi 1,MattGree,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7.0,6,6,0,8,1,76,0
2133,Luigi 1,Flatbread,0,1,4,1,0,0,0,1,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2134,Magikoopa(G) 1,Flatbread,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2135,Magikoopa(B) 1,Flatbread,2,2,3,0,1,0,1,6,2,0,0,3,0,2,0,0.0,0,0,0,0,0,0,0
2136,Bowser Jr 1,Flatbread,3,0,2,0,0,0,0,0,1,0,1,3,0,0,0,0.0,0,0,0,0,0,0,0
2137,Pianta(Y) 1,Flatbread,4,1,3,0,0,0,1,4,1,0,0,3,0,1,0,6.666667,8,7,2,12,0,85,0
2138,Pianta(B) 1,Flatbread,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2139,Dry Bones(B) 1,Flatbread,6,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.333333,0,1,0,0,0,3,0
2140,Toadette 1,Flatbread,7,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2141,Toad(P) 1,Flatbread,8,3,3,0,2,0,1,8,2,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2142,Noki(G) 1,Vickless,0,1,3,1,0,0,0,1,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2143,Petey 1,Vickless,1,1,3,0,1,0,0,2,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2144,Mario 1,Vickless,2,1,3,1,0,0,0,1,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2145,Luigi 1,Vickless,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2146,Daisy 1,Vickless,4,1,3,1,0,0,0,1,0,0,0,3,0,0,0,2.0,1,3,0,2,0,23,0
2147,Paratroopa(G) 1,Vickless,5,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2148,Koopa(R) 1,Vickless,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4.0,7,2,1,10,0,55,0
2149,Yoshi 1,Vickless,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2150,Birdo 1,Vickless,8,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0,0,0,0,0,0,0
2151,Birdo 1,Nuche,0,2,4,1,1,0,0,3,0,0,0,4,0,2,1,0.0,0,0,0,0,0,0,0
2152,DK 1,Nuche,1,2,3,1,0,0,1,5,1,1,0,4,0,3,0,0.0,0,0,0,0,0,0,0
2153,Petey 1,Nuche,2,2,3,0,0,0,2,8,6,0,1,4,0,2,0,0.0,0,0,0,0,0,0,0
2154,Luigi 1,Nuche,3,1,4,1,0,0,0,1,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2155,Peach 1,Nuche,4,1,3,0,0,0,1,4,1,0,0,3,0,1,0,7.0,2,8,0,5,0,66,0
2156,Toadsworth 1,Nuche,5,2,3,2,0,0,0,2,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2157,Toad(Y) 1,Nuche,6,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2158,Monty 1,Nuche,7,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2159,Shy Guy(G) 1,Nuche,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2160,Wario 1,Plovely,0,1,3,1,0,0,0,1,0,0,0,3,0,0,0,1.333333,3,0,1,5,1,22,0
2161,Boo 1,Plovely,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4.333333,8,4,1,13,0,62,0
2162,Pianta(B) 1,Plovely,2,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2163,Yoshi 1,Plovely,3,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2164,Yoshi 2,Plovely,4,1,2,1,0,0,0,1,0,0,0,2,0,1,0,0.0,0,0,0,0,0,0,0
2165,Luigi 1,Plovely,5,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2166,Mario 1,Plovely,6,1,2,0,1,0,0,2,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2167,Toadsworth 1,Plovely,7,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2168,Toad(R) 1,Plovely,8,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2169,Dry Bones(G) 1,Cezarito,0,2,4,2,0,0,0,2,2,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2170,Bowser 1,Cezarito,1,1,4,1,0,0,0,1,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2171,Magikoopa(G) 1,Cezarito,2,3,4,2,1,0,0,4,0,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2172,Bowser Jr 1,Cezarito,3,3,4,3,0,0,0,3,0,0,0,4,0,2,1,0.0,0,0,0,0,0,0,0
2173,Bowser Jr 2,Cezarito,4,1,4,1,0,0,0,1,1,0,0,4,0,1,2,0.0,0,0,0,0,0,0,0
2174,Birdo 1,Cezarito,5,3,4,2,1,0,0,4,1,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2175,Petey 1,Cezarito,6,3,4,1,1,0,1,7,5,0,0,4,0,2,1,0.0,0,0,0,0,0,0,0
2176,Petey 2,Cezarito,7,1,2,0,1,0,0,2,2,2,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2177,Paragoomba 1,Cezarito,8,1,3,1,0,0,0,1,0,0,0,3,0,0,1,6.0,1,4,0,5,0,52,0
2178,Birdo 1,Nuche,0,0,7,0,0,0,0,0,0,0,0,7,0,0,2,0.0,0,0,0,0,0,0,0
2179,DK 1,Nuche,1,2,7,1,0,0,1,5,1,0,0,7,0,2,2,0.0,0,0,0,0,0,0,0
2180,Petey 1,Nuche,2,2,6,1,0,0,1,5,1,0,0,6,0,1,0,0.0,0,0,0,0,0,0,0
2181,Luigi 1,Nuche,3,2,6,1,0,0,1,5,1,0,0,6,0,2,1,0.0,0,0,0,0,0,0,0
2182,Peach 1,Nuche,4,2,6,2,0,0,0,2,0,0,0,6,0,1,0,13.666667,5,16,3,11,1,164,1
2183,Toadsworth 1,Nuche,5,3,6,2,1,0,0,4,1,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0
2184,Toad(Y) 1,Nuche,6,2,6,1,1,0,0,3,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0
2185,Monty 1,Nuche,7,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0
2186,Shy Guy(G) 1,Nuche,8,1,6,0,1,0,0,2,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0
2187,Paratroopa(G) 1,Buffcat,0,2,7,1,1,0,0,3,1,0,0,7,0,1,0,7.333333,0,5,0,3,0,61,1
2188,DK 1,Buffcat,1,1,5,0,0,0,1,4,2,1,0,6,0,1,0,6.666667,4,7,0,11,0,73,0
2189,Birdo 1,Buffcat,2,2,6,2,0,0,0,2,0,0,0,6,0,1,5,0.0,0,0,0,0,0,0,0
2190,Shy Guy(Y) 1,Buffcat,3,1,6,0,0,0,1,4,2,0,0,6,0,1,0,0.0,0,0,0,0,0,0,0
2191,DK 2,Buffcat,4,0,4,0,0,0,0,0,0,2,0,6,0,0,1,0.0,0,0,0,0,0,0,0
2192,Luigi 1,Buffcat,5,1,6,1,0,0,0,1,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0
2193,Diddy 1,Buffcat,6,0,6,0,0,0,0,0,0,0,0,6,0,0,2,0.0,0,0,0,0,0,0,0
2194,Shy Guy(B) 1,Buffcat,7,2,6,2,0,0,0,2,0,0,0,6,0,1,0,0.0,0,0,0,0,0,0,0
2195,Paratroopa(R) 1,Buffcat,8,2,6,2,0,0,0,2,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0
2196,Dry Bones(G) 1,Cezarito,0,3,4,3,0,0,0,3,2,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2197,Bowser 1,Cezarito,1,2,4,2,0,0,0,2,1,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2198,Bowser Jr 1,Cezarito,2,2,4,1,0,0,1,5,3,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2199,Magikoopa(G) 1,Cezarito,3,3,4,3,0,0,0,3,1,0,0,4,0,3,0,0.0,0,0,0,0,0,0,0
2200,Bowser Jr 2,Cezarito,4,3,4,1,1,0,1,7,4,0,0,4,0,3,0,0.0,0,0,0,0,0,0,0
2201,Birdo 1,Cezarito,5,3,4,0,1,1,1,9,3,0,0,4,0,1,2,0.0,0,0,0,0,0,0,0
2202,Petey 1,Cezarito,6,0,3,0,0,0,0,0,0,1,0,4,0,1,3,0.0,0,0,0,0,0,0,0
2203,Petey 2,Cezarito,7,1,3,1,0,0,0,1,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2204,Koopa(G) 1,Cezarito,8,2,3,1,0,1,0,4,1,0,0,3,0,2,0,5.0,3,3,0,8,1,55,0
2205,Paratroopa(G) 1,Baltor33,0,2,3,2,0,0,0,2,1,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
2206,Bowser 1,Baltor33,1,1,3,0,0,0,1,4,2,0,0,3,0,1,1,0.0,0,0,0,0,0,0,0
2207,Bro(H) 1,Baltor33,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2208,Waluigi 1,Baltor33,3,1,3,1,0,0,0,1,0,0,0,3,0,0,0,4.333333,10,2,1,13,0,53,0
2209,Luigi 1,Baltor33,4,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2210,Monty 1,Baltor33,5,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0.333333,0,0,0,0,0,3,0
2211,Shy Guy(R) 1,Baltor33,6,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0,0,0,0,0,0,0
2212,Dry Bones(G) 1,Baltor33,7,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0
2213,Dry Bones(R) 1,Baltor33,8,2,2,1,1,0,0,3,0,0,0,2,0,1,0,0.333333,6,1,0,6,0,13,0
2214,Waluigi 1,Super63,0,3,5,3,0,0,0,3,0,0,0,5,0,2,0,0.0,0,0,0,0,0,0,0
2215,Noki(G) 1,Super63,1,2,4,2,0,0,0,2,1,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2216,King Boo 1,Super63,2,2,4,0,0,0,2,8,6,0,0,4,0,2,0,0.0,0,0,0,0,0,0,0
2217,Birdo 1,Super63,3,3,4,3,0,0,0,3,0,0,0,4,0,1,2,0.0,0,0,0,0,0,0,0
2218,Shy Guy(Bk) 1,Super63,4,1,4,0,0,0,1,4,2,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2219,Mario 1,Super63,5,2,4,2,0,0,0,2,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0
2220,Diddy 1,Super63,6,2,4,2,0,0,0,2,0,0,0,4,0,0,0,7.0,4,3,0,7,1,59,0
2221,Dixie 1,Super63,7,2,4,2,0,0,0,2,0,0,0,4,0,1,2,0.0,0,0,0,0,0,0,0
2222,Toad(P) 1,Super63,8,1,4,1,0,0,0,1,0,0,0,4,0,1,0,0.0,0,0,0,0,0,0,0
2223,Paratroopa(G) 1,Baltor33,0,3,3,3,0,0,0,3,0,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2224,Bowser 1,Baltor33,1,1,3,0,0,0,1,4,2,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2225,Bro(H) 1,Baltor33,2,1,3,0,0,0,1,4,1,0,0,3,0,1,0,0.0,0,0,0,0,0,0,0
2226,Waluigi 1,Baltor33,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3.0,9,0,0,12,0,36,0
2227,Daisy 1,Baltor33,4,1,3,1,0,0,0,1,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2228,Luigi 1,Baltor33,5,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0,0,0,0,0,0,0
2229,Monty 1,Baltor33,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2230,Shy Guy(R) 1,Baltor33,7,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0
2231,Dry Bones(R) 1,Baltor33,8,1,3,0,0,0,1,4,1,0,0,3,0,1,0,4.0,0,3,0,6,0,34,0
